ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
0,50.0,1.74,23,2.97,2
0,50.0,1.0,4,2.97,1
0,50.0,1.44,5,2.97,1
0,50.0,3.37,34,2.97,3
0,50.0,0.86,9,2.97,1
