ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
0,50.0,1.08,14,2.97,1
0,50.0,0.22,6,2.97,1
0,50.0,0.76,20,2.97,1
0,50.0,1.19,29,2.97,2
0,50.0,0.44,24,2.97,1
0,50.0,2.62,33,2.97,2
0,50.0,8.84,178,2.97,3
