timestamp,equity,dd_pct
1767225600000,9998.6,0.014
1767229200000,9996.06,0.0394
1767232800000,9996.06,0.0394
1767236400000,9978.32,0.2168
1767240000000,9955.49,0.4451
1767243600000,9993.53,0.0647
1767247200000,10003.67,0.0
1767250800000,10016.35,0.0
1767254400000,10046.78,0.0
1767258000000,10069.6,0.0
1767261600000,10056.92,0.1259
1767265200000,10089.88,0.0
1767268800000,10049.31,0.4021
1767272400000,10084.81,0.0503
1767276000000,10067.06,0.2262
1767279600000,10110.17,0.0
1767283200000,10100.02,0.1003
1767286800000,10140.59,0.0
1767290400000,10135.52,0.05
1767294000000,10166.56,0.0
1767297600000,10165.16,0.0138
1767301200000,10175.07,0.0
1767304800000,10251.9,0.0
1767308400000,10276.68,0.0
1767312000000,10279.16,0.0
1767315600000,10264.29,0.1447
1767319200000,10291.55,0.0
1767322800000,10333.12,0.0
1767326400000,10331.72,0.0135
1767330000000,10317.47,0.1514
1767333600000,10436.19,0.0
1767337200000,10379.2,0.546
1767340800000,10499.67,0.0
1767344400000,10498.27,0.0133
1767348000000,10473.12,0.2529
1767351600000,10421.23,0.7471
1767355200000,10510.06,0.0
1767358800000,10526.5,0.0
1767362400000,10470.58,0.5313
1767366000000,10394.92,1.2501
1767369600000,10542.95,0.0
1767373200000,10510.06,0.312
1767376800000,10536.37,0.0624
1767380400000,10585.72,0.0
1767384000000,10556.11,0.2797
1767387600000,10651.51,0.0
1767391200000,10681.12,0.0
1767394800000,10694.28,0.0
1767398400000,10737.61,0.0
1767402000000,10736.21,0.013
1767405600000,10789.83,0.0
1767409200000,10868.02,0.0
1767412800000,10865.79,0.0206
1767416400000,10904.17,0.0
1767420000000,10902.77,0.0128
1767423600000,10800.54,0.9504
1767427200000,10774.83,1.1862
1767430800000,10774.83,1.1862
1767434400000,10710.55,1.7756
1767438000000,10755.55,1.363
1767441600000,10790.9,1.0388
1767445200000,10839.11,0.5967
1767448800000,10855.18,0.4493
1767452400000,10839.11,0.5967
1767456000000,10964.45,0.0
1767459600000,11041.58,0.0
1767463200000,11048.0,0.0
1767466800000,11031.94,0.1454
1767470400000,10999.8,0.4363
1767474000000,11009.44,0.3491
