coin,ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
DOGE,2.254,66.3,0.0,1,2.97,1
DOGE,2.375,66.3,1.5,2,2.97,1
DOGE,2.452,66.3,7.99,17,2.97,3
DOGE,2.325,73.6,1.29,3,2.97,2
DOGE,2.266,73.6,1.39,4,2.97,2
DOGE,2.303,73.6,3.54,7,2.97,3
DOGE,2.276,73.6,0.96,2,2.97,2
DOGE,2.705,73.6,2.14,2,2.97,2
DOGE,2.302,67.5,0.0,1,2.97,1
DOGE,2.53,67.5,1.97,2,2.97,2
DOGE,2.608,67.5,0.0,1,2.97,1
DOGE,3.69,69.1,0.61,9,2.97,1
DOGE,2.279,51.8,0.0,1,2.97,1
DOGE,2.445,51.8,17.35,63,2.97,3
DOGE,2.149,54.9,0.0,1,2.97,1
DOGE,2.245,54.9,0.0,1,2.97,1
DOGE,2.468,54.9,10.35,34,2.97,3
DOGE,2.205,55.4,11.5,36,2.97,3
DOGE,2.118,53.3,2.85,4,2.97,2
DOGE,1.963,48.4,1.33,2,2.97,1
DOGE,2.011,48.4,1.15,2,2.97,1
DOGE,2.009,48.4,25.34,45,2.97,3
DOGE,1.612,49.8,2.41,6,2.97,3
DOGE,1.852,49.8,2.49,2,2.97,2
DOGE,1.853,49.8,5.86,7,2.97,3
DOGE,1.748,50.2,19.11,269,2.97,3
DOGE,1.493,56.8,2.51,6,2.97,2
DOGE,1.455,56.8,0.0,1,2.97,1
DOGE,1.464,56.8,0.44,3,2.97,1
DOGE,1.724,56.8,0.92,2,2.97,1
DOGE,2.358,56.8,11.03,120,2.97,3
DOGE,1.457,53.8,1.41,3,2.97,2
DOGE,1.685,53.8,18.88,438,2.97,3
DOGE,2.202,54.3,13.65,133,2.97,3
DOGE,1.806,57.1,0.39,2,2.97,1
DOGE,1.855,57.1,10.81,92,2.97,3
DOGE,1.981,63.6,3.57,8,2.97,3
DOGE,4.577,65.5,0.0,1,2.97,1
DOGE,2.501,59.4,0.0,1,2.97,1
DOGE,2.667,59.4,18.56,76,2.97,3
DOGE,2.769,61.5,0.0,1,2.97,1
DOGE,2.184,55.3,0.78,6,2.97,1
DOGE,2.426,55.3,31.24,45,2.97,3
DOGE,2.212,55.4,0.0,1,2.97,1
DOGE,2.347,55.4,3.0,5,2.97,3
DOGE,2.273,55.4,0.0,1,2.97,1
DOGE,2.387,55.4,0.0,1,2.97,1
DOGE,2.495,55.4,0.0,1,2.97,1
DOGE,2.549,55.4,3.54,4,2.97,3
ADA,,,1.31,19,2.97,1
ADA,,,26.68,1140,2.97,3
ADA,1.471,55.7,1.49,17,2.97,2
ADA,1.73,55.7,2.4,45,2.97,2
ADA,2.138,62.8,0.63,9,2.97,1
ADA,2.628,63.8,2.25,33,2.97,2
ADA,2.474,68.6,0.28,3,2.97,1
ADA,2.99,63.9,6.59,87,2.97,3
ADA,2.927,60.7,0.7,5,2.97,1
ADA,0.63,38.2,1.01,5,2.97,1
ADA,1.026,38.2,59.14,5815,2.97,3
LTC,,,1.39,24,2.97,1
LTC,,,21.73,249,2.97,3
LTC,,,14.48,1096,2.97,3
LTC,2.387,65.2,2.97,36,2.97,3
LTC,1.558,75.5,2.36,7,2.97,2
LTC,2.401,65.1,2.75,19,2.97,2
LTC,2.788,65.1,4.06,29,2.97,3
LTC,2.704,61.3,1.32,15,2.97,2
LTC,2.747,61.3,5.11,37,2.97,3
LTC,2.745,65.2,0.13,4,2.97,1
LTC,1.718,51.0,13.12,230,2.97,3
LTC,1.669,60.6,2.89,27,2.97,3
LTC,2.114,57.8,0.97,6,2.97,1
LTC,2.38,58.3,3.7,55,2.97,3
LTC,2.593,62.0,0.03,2,2.97,1
LTC,1.315,57.0,1.66,19,2.97,2
LTC,1.495,57.0,1.42,14,2.97,2
LTC,1.741,56.5,1.25,14,2.97,2
LTC,2.144,58.3,52.02,5725,2.97,3
LTC,3.572,51.2,32.93,939,2.97,3
LTC,2.587,60.3,0.0,1,2.97,1
AVAX,,,0.0,1,2.97,1
AVAX,,,0.0,1,2.97,1
AVAX,,,0.0,1,2.97,1
AVAX,,,5.88,42,2.97,3
AVAX,,,3.92,13,2.97,3
AVAX,,,27.4,271,2.97,3
AVAX,,,38.28,2052,2.97,3
AVAX,2.353,71.2,1.57,2,2.97,2
AVAX,2.329,71.2,0.0,1,2.97,1
AVAX,4.909,68.3,0.33,2,2.97,1
AVAX,3.809,63.4,0.44,2,2.97,1
AVAX,4.655,64.6,1.65,2,2.97,2
AVAX,3.329,58.3,2.87,6,2.97,2
AVAX,0.846,45.9,0.0,1,2.97,1
AVAX,1.033,45.9,2.95,5,2.97,3
AVAX,1.456,45.9,3.31,4,2.97,3
AVAX,1.206,45.9,3.85,3,2.97,3
AVAX,1.25,45.9,6.48,6,2.97,3
AVAX,1.334,44.9,2.08,2,2.97,2
AVAX,1.243,44.9,1.33,2,2.97,2
AVAX,1.271,44.9,3.43,6,2.97,3
AVAX,1.262,44.9,1.06,3,2.97,1
AVAX,1.101,44.9,21.9,103,2.97,3
AVAX,0.817,47.7,5.84,8,2.97,3
AVAX,0.785,47.7,0.0,1,2.97,1
AVAX,1.335,47.7,22.11,173,2.97,3
AVAX,0.97,52.1,1.36,2,2.97,1
AVAX,1.601,52.1,2.05,2,2.97,2
AVAX,1.591,53.8,7.36,8,2.97,3
AVAX,1.303,53.8,10.68,26,2.97,3
AVAX,1.255,49.5,17.17,53,2.97,3
AVAX,0.95,50.4,4.5,15,2.97,3
AVAX,0.763,50.6,11.98,58,2.97,3
AVAX,0.743,55.9,0.71,2,2.97,1
AVAX,0.78,56.6,1.62,8,2.97,2
AVAX,0.642,56.6,1.54,9,2.97,2
AVAX,0.71,56.6,0.17,3,2.97,1
AVAX,0.864,56.6,0.48,2,2.97,1
AVAX,0.821,62.1,2.09,8,2.97,2
AVAX,0.859,62.1,1.08,3,2.97,2
AVAX,1.255,62.1,2.19,2,2.97,2
AVAX,0.999,62.1,2.48,3,2.97,3
AVAX,0.961,62.1,4.91,4,2.97,3
AVAX,0.796,56.3,0.86,2,2.97,1
AVAX,0.99,56.3,1.23,2,2.97,1
AVAX,1.443,56.3,1.45,2,2.97,2
AVAX,1.496,56.3,1.99,5,2.97,2
AVAX,1.554,56.3,0.0,1,2.97,1
AVAX,1.548,56.3,0.39,4,2.97,1
AVAX,1.727,53.9,36.16,616,2.97,3
AVAX,2.022,64.2,1.67,3,2.97,2
AVAX,2.493,64.2,1.37,3,2.97,2
AVAX,2.598,59.5,0.0,1,2.97,1
AVAX,2.496,59.5,49.76,525,2.97,3
AVAX,1.368,62.3,1.46,2,2.97,2
AVAX,1.652,62.3,0.0,1,2.97,1
AVAX,1.957,62.3,1.83,2,2.97,2
AVAX,2.301,62.3,0.0,1,2.97,1
AVAX,2.805,62.3,78.25,2540,2.97,3
AVAX,4.768,67.6,3.74,13,2.97,3
AVAX,2.939,61.4,1.12,3,2.97,1
AVAX,2.584,48.4,34.9,73,2.97,3
AVAX,2.139,66.5,6.26,8,2.97,3
AVAX,2.361,66.5,0.0,1,2.97,1
AVAX,2.272,66.5,3.9,2,2.97,2
AVAX,2.442,66.5,0.0,1,2.97,1
AVAX,2.638,66.5,7.16,5,2.97,3
AVAX,2.782,67.9,0.0,1,2.97,1
AVAX,2.652,67.9,0.0,1,2.97,1
AVAX,2.759,67.9,3.41,11,2.97,3
AVAX,2.306,52.6,0.0,1,2.97,1
AVAX,2.409,52.6,1.15,8,2.97,2
AVAX,2.569,52.6,1.06,2,2.97,2
AVAX,2.501,52.6,11.72,122,2.97,3
AVAX,2.525,58.3,29.4,767,2.97,3
AVAX,1.76,70.3,0.85,7,2.97,1
AVAX,2.589,61.9,1.17,3,2.97,2
AVAX,2.59,61.9,4.09,18,2.97,3
AVAX,2.372,66.1,6.75,48,2.97,3
AVAX,2.911,74.5,1.15,4,2.97,2
AVAX,3.067,52.9,0.0,1,2.97,1
AVAX,0.102,44.3,1.46,6,2.97,2
AVAX,0.171,44.3,13.99,33,2.97,3
AVAX,0.06,42.6,1.02,4,2.97,2
AVAX,0.223,42.6,1.36,6,2.97,1
AVAX,0.245,45.1,17.79,204,2.97,3
AVAX,0.179,51.6,0.0,1,2.97,1
AVAX,0.686,51.6,2.93,5,2.97,2
AVAX,0.784,57.8,2.21,9,2.97,2
AVAX,0.867,57.8,0.0,1,2.97,1
AVAX,0.956,57.8,7.02,25,2.97,3
AVAX,1.435,60.2,6.42,19,2.97,3
AVAX,1.434,54.9,11.45,64,2.97,3
AVAX,1.306,57.8,1.1,16,2.97,1
AVAX,1.744,57.8,0.99,4,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,4.48,3,2.97,3
DOT,,,0.0,1,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,2.55,2,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,2.41,2,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,2.13,2,2.97,2
DOT,,,6.16,11,2.97,3
DOT,,,2.29,3,2.97,2
DOT,,,3.05,4,2.97,3
DOT,,,0.0,1,2.97,1
DOT,,,1.41,3,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,2.17,3,2.97,2
DOT,,,2.14,3,2.97,2
DOT,,,2.93,4,2.97,3
DOT,,,0.0,1,2.97,1
DOT,,,0.0,1,2.97,1
DOT,,,2.67,4,2.97,2
DOT,,,3.62,5,2.97,3
DOT,,,2.04,2,2.97,2
DOT,,,3.97,5,2.97,3
DOT,,,3.23,6,2.97,3
DOT,,,2.81,5,2.97,3
DOT,,,1.28,13,2.97,2
DOT,,,0.0,1,2.97,1
DOT,,,2.88,11,2.97,3
DOT,,,1.06,2,2.97,1
DOT,,,46.29,2851,2.97,3
DOT,2.319,71.5,2.09,3,2.97,2
DOT,2.353,71.5,1.43,3,2.97,1
DOT,2.512,71.5,0.0,1,2.97,1
DOT,2.727,71.5,2.75,3,2.97,2
DOT,2.96,71.5,0.0,1,2.97,1
DOT,2.518,53.8,17.08,54,2.97,3
DOT,1.932,77.0,1.44,2,2.97,1
DOT,2.155,77.0,1.16,3,2.97,2
DOT,2.5,77.0,0.8,2,2.97,1
DOT,4.127,64.4,8.1,18,2.97,3
DOT,3.33,58.7,5.53,12,2.97,3
DOT,3.028,57.4,0.0,1,2.97,1
DOT,2.082,59.7,0.89,9,2.97,1
DOT,2.357,59.7,2.5,14,2.97,3
DOT,2.395,66.1,3.44,24,2.97,3
DOT,2.613,63.8,2.58,14,2.97,2
DOT,2.811,63.8,0.44,4,2.97,1
DOT,2.524,51.9,2.02,26,2.97,2
DOT,2.591,54.8,14.0,106,2.97,3
DOT,2.387,57.8,1.18,11,2.97,2
DOT,2.625,56.0,30.7,326,2.97,3
DOT,1.493,66.0,1.21,6,2.97,1
DOT,2.424,70.5,0.89,2,2.97,1
DOT,2.519,70.5,0.32,3,2.97,1
DOT,1.198,57.6,0.08,4,2.97,1
DOT,1.658,57.6,5.79,85,2.97,3
DOT,1.817,59.0,1.31,8,2.97,2
DOT,2.103,60.9,7.98,77,2.97,3
DOT,2.56,44.9,42.27,660,2.97,3
DOT,2.013,57.3,2.2,3,2.97,2
DOT,2.161,55.3,78.51,4097,2.97,3
UNI,,,8.87,2,2.97,2
UNI,,,3.94,2,2.97,2
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,4.55,4,2.97,3
UNI,,,0.0,1,2.97,1
UNI,,,0.0,1,2.97,1
UNI,,,2.09,2,2.97,2
UNI,,,4.94,2,2.97,2
UNI,,,7.55,3,2.97,3
UNI,,,3.62,2,2.97,2
UNI,,,69.76,2544,2.97,3
UNI,2.329,57.9,24.46,64,2.97,3
UNI,2.476,68.4,1.46,5,2.97,1
UNI,2.695,68.4,1.48,3,2.97,2
UNI,2.595,70.8,1.19,7,2.97,1
UNI,1.986,67.5,0.0,1,2.97,1
UNI,2.543,67.5,1.68,2,2.97,2
UNI,2.803,67.5,2.64,6,2.97,3
UNI,2.926,67.5,0.85,4,2.97,1
UNI,4.452,68.8,1.45,9,2.97,2
UNI,3.287,64.7,0.0,1,2.97,1
UNI,2.14,56.5,0.0,1,2.97,1
UNI,2.579,56.5,2.97,6,2.97,3
UNI,2.612,56.5,21.83,140,2.97,3
UNI,2.018,59.4,1.02,2,2.97,2
UNI,2.228,59.4,1.78,4,2.97,2
UNI,2.29,59.4,0.93,2,2.97,2
UNI,1.941,59.4,2.15,7,2.97,2
UNI,2.148,65.4,2.42,6,2.97,2
UNI,2.401,65.4,8.13,22,2.97,3
UNI,2.46,65.4,2.14,4,2.97,2
UNI,2.685,65.4,3.23,4,2.97,3
UNI,2.521,65.4,3.18,3,2.97,3
UNI,2.541,65.4,7.45,25,2.97,3
UNI,2.41,65.9,1.2,9,2.97,2
UNI,2.429,75.0,2.89,15,2.97,3
UNI,2.418,71.5,0.0,1,2.97,1
UNI,2.795,71.5,1.46,6,2.97,2
UNI,2.948,71.5,1.8,6,2.97,2
UNI,2.429,66.3,0.36,3,2.97,1
UNI,2.542,66.3,4.34,21,2.97,3
UNI,2.445,59.8,0.79,3,2.97,1
UNI,2.731,59.8,0.26,4,2.97,1
UNI,2.855,59.8,1.96,15,2.97,2
UNI,2.931,57.0,14.89,133,2.97,3
UNI,2.583,59.6,1.3,8,2.97,1
UNI,2.846,61.4,7.35,64,2.97,3
UNI,2.76,54.8,4.15,8,2.97,3
UNI,2.609,44.7,4.63,13,2.97,3
UNI,2.033,44.7,21.51,472,2.97,3
UNI,1.5,63.7,1.05,4,2.97,2
UNI,2.681,63.7,2.5,6,2.97,2
UNI,2.537,63.7,8.07,52,2.97,3
UNI,2.583,62.3,0.84,3,2.97,1
UNI,2.521,62.3,1.88,5,2.97,2
UNI,2.97,62.3,34.8,279,2.97,3
UNI,2.084,68.9,3.3,18,2.97,3
UNI,2.364,64.0,7.43,11,2.97,3
UNI,2.511,64.0,1.61,11,2.97,2
UNI,2.718,63.0,8.52,97,2.97,3
ATOM,,,0.02,2,2.97,1
ATOM,,,6.65,93,2.97,3
ATOM,,,1.17,3,2.97,2
ATOM,,,1.36,10,2.97,2
ATOM,,,79.21,4308,2.97,3
ATOM,3.972,65.3,13.69,88,2.97,3
ATOM,3.16,62.2,2.65,32,2.97,3
ATOM,-0.19,40.2,7.47,8,2.97,3
ATOM,0.121,40.2,2.13,4,2.97,2
ATOM,0.022,40.2,3.49,3,2.97,2
ATOM,0.088,40.2,1.0,3,2.97,2
ATOM,0.167,40.2,0.7,2,2.97,1
ATOM,0.309,42.5,19.34,185,2.97,3
ATOM,0.124,45.0,1.29,12,2.97,2
ATOM,0.239,45.7,32.35,674,2.97,3
ATOM,0.438,60.7,1.38,4,2.97,2
ATOM,0.945,60.7,3.84,24,2.97,3
ATOM,1.067,61.1,30.32,1016,2.97,3
ATOM,2.023,61.9,0.02,2,2.97,1
ATOM,2.664,61.9,6.27,3,2.97,2
ATOM,1.909,61.9,3.31,8,2.97,3
ATOM,2.007,61.9,2.94,6,2.97,3
ATOM,2.39,50.7,3.46,6,2.97,3
ATOM,2.077,50.7,0.69,5,2.97,1
ATOM,2.378,50.7,1.21,4,2.97,2
ATOM,2.378,50.7,6.99,7,2.97,3
ATOM,0.903,51.2,1.32,2,2.97,2
ATOM,1.0,51.2,8.87,3,2.97,3
ATOM,0.605,51.2,7.67,89,2.97,3
ATOM,0.699,48.6,2.94,12,2.97,2
ATOM,0.718,48.6,1.29,17,2.97,2
ATOM,0.771,53.3,5.33,31,2.97,3
ATOM,0.616,53.2,1.69,23,2.97,2
ATOM,0.812,44.7,18.46,330,2.97,3
ATOM,1.282,53.1,23.87,297,2.97,3
ATOM,0.883,68.3,2.77,7,2.97,2
ATOM,0.965,68.3,1.24,2,2.97,2
ATOM,0.949,68.3,5.75,18,2.97,3
ATOM,1.049,58.0,1.37,3,2.97,1
ATOM,1.298,58.0,2.77,6,2.97,3
ATOM,1.706,58.0,1.4,5,2.97,2
ATOM,2.394,58.0,17.91,134,2.97,3
ATOM,1.768,58.6,0.1,2,2.97,1
ATOM,2.125,58.6,0.0,1,2.97,1
ATOM,1.926,58.6,1.99,3,2.97,2
ATOM,2.115,58.6,4.81,13,2.97,3
ATOM,2.069,54.0,13.34,48,2.97,3
ATOM,1.489,58.2,1.26,6,2.97,2
ATOM,1.706,58.2,1.36,8,2.97,1
ATOM,2.317,49.9,27.65,114,2.97,3
ATOM,2.821,73.8,0.0,1,2.97,1
ATOM,2.468,73.8,1.31,2,2.97,2
ATOM,2.593,73.8,0.0,1,2.97,1
ATOM,1.948,57.7,1.2,6,2.97,1
ATOM,2.288,57.7,5.12,21,2.97,3
ATOM,2.311,53.8,20.38,171,2.97,3
ATOM,1.79,63.0,0.16,2,2.97,1
ATOM,2.033,63.0,8.34,31,2.97,3
ATOM,2.144,59.6,0.0,1,2.97,1
ATOM,2.099,59.6,0.0,1,2.97,1
ATOM,2.187,61.8,1.22,14,2.97,2
ATOM,2.211,61.8,2.2,22,2.97,2
ATOM,2.262,60.5,0.59,7,2.97,1
ATOM,2.489,60.5,5.82,26,2.97,3
ATOM,1.903,72.7,0.12,2,2.97,1
ATOM,2.065,72.7,0.77,5,2.97,1
ATOM,2.301,72.7,0.02,2,2.97,1
ATOM,2.402,72.7,1.18,2,2.97,2
ATOM,2.916,72.7,0.0,1,2.97,1
ATOM,4.68,67.6,2.99,9,2.97,3
ATOM,1.982,50.1,1.4,6,2.97,2
ATOM,2.178,50.1,2.26,3,2.97,2
ATOM,2.372,50.1,18.28,105,2.97,3
ATOM,2.359,52.4,0.0,1,2.97,1
ATOM,2.467,52.4,1.79,4,2.97,2
ATOM,2.023,51.9,0.0,1,2.97,1
ATOM,2.092,51.9,0.22,2,2.97,1
ATOM,2.137,51.9,12.24,133,2.97,3
ATOM,2.263,53.6,15.07,161,2.97,3
ATOM,1.681,57.5,2.88,13,2.97,2
ATOM,1.571,61.3,3.93,15,2.97,3
ATOM,1.523,61.3,1.11,5,2.97,2
ATOM,1.542,61.5,1.04,3,2.97,2
ATOM,1.989,61.5,1.07,3,2.97,2
ATOM,2.089,61.5,0.0,1,2.97,1
ATOM,2.672,61.5,30.9,625,2.97,3
ATOM,1.999,69.5,1.84,3,2.97,2
ATOM,1.777,69.5,0.9,4,2.97,1
ATOM,2.042,70.9,0.0,1,2.97,1
ATOM,2.029,70.9,6.88,17,2.97,3
ATOM,2.587,70.9,0.0,1,2.97,1
ATOM,2.894,61.4,0.0,1,2.97,1
ATOM,2.884,61.4,0.0,1,2.97,1
ATOM,2.836,61.4,1.66,5,2.97,2
ATOM,2.458,61.4,0.71,3,2.97,1
ATOM,2.664,61.4,0.95,2,2.97,1
ATOM,2.569,61.4,0.29,4,2.97,1
ATOM,2.899,61.4,0.61,2,2.97,1
ATOM,2.48,57.2,8.12,32,2.97,3
ATOM,2.487,48.2,39.96,458,2.97,3
ATOM,1.755,65.4,4.4,11,2.97,3
ATOM,1.615,66.9,0.91,2,2.97,2
ATOM,1.339,66.9,1.38,8,2.97,2
ATOM,1.402,66.9,0.0,1,2.97,1
ATOM,2.841,66.9,0.0,1,2.97,1
ATOM,2.675,66.9,2.42,3,2.97,2
ATOM,2.396,66.9,5.09,2,2.97,2
ATOM,1.942,64.2,0.55,3,2.97,1
ATOM,2.059,64.2,0.0,1,2.97,1
ATOM,2.824,64.2,73.97,3019,2.97,3
ATOM,2.712,58.6,10.22,14,2.97,3
ATOM,2.448,58.6,1.12,4,2.97,2
ATOM,2.707,58.6,0.0,1,2.97,1
ATOM,1.333,53.8,0.25,3,2.97,1
ATOM,1.659,53.8,7.53,52,2.97,3
ATOM,1.732,56.8,0.89,3,2.97,1
ATOM,1.788,56.8,1.32,11,2.97,1
ATOM,2.006,57.0,1.72,11,2.97,2
ATOM,2.117,57.0,0.4,3,2.97,1
ATOM,2.525,57.0,26.58,575,2.97,3
ATOM,1.771,53.0,4.24,6,2.97,3
ATOM,1.566,55.0,50.49,1671,2.97,3
ATOM,1.813,62.8,0.79,2,2.97,1
ATOM,2.192,62.8,4.71,14,2.97,3
ATOM,2.149,62.8,0.99,3,2.97,1
ATOM,2.145,62.8,0.23,2,2.97,1
ATOM,2.604,56.9,1.35,5,2.97,1
ATOM,2.719,56.9,2.41,7,2.97,2
ATOM,2.714,56.9,9.11,85,2.97,3
ATOM,2.695,55.6,0.16,4,2.97,1
NEAR,,,2.12,2,2.97,2
NEAR,,,0.0,1,2.97,1
NEAR,,,55.47,891,2.97,3
NEAR,,,1.46,11,2.97,1
NEAR,,,1.57,12,2.97,2
NEAR,,,5.43,29,2.97,3
NEAR,,,10.99,23,2.97,3
NEAR,,,1.35,8,2.97,1
NEAR,,,2.97,39,2.97,3
NEAR,2.7,55.4,26.3,402,2.97,3
NEAR,0.349,58.6,4.14,26,2.97,3
NEAR,0.669,59.8,8.34,16,2.97,3
NEAR,0.861,59.8,0.0,1,2.97,1
NEAR,1.318,59.8,0.0,1,2.97,1
NEAR,1.476,56.1,2.94,9,2.97,2
NEAR,1.322,56.1,2.9,8,2.97,2
NEAR,1.362,56.1,0.92,2,2.97,1
NEAR,1.386,56.1,7.4,27,2.97,3
NEAR,1.317,65.7,0.0,1,2.97,1
NEAR,1.582,65.7,4.95,27,2.97,3
NEAR,1.602,63.5,0.0,1,2.97,1
NEAR,1.887,63.5,3.55,6,2.97,3
NEAR,2.206,63.5,0.67,6,2.97,1
NEAR,2.668,65.5,1.0,6,2.97,2
NEAR,2.888,65.5,11.05,42,2.97,3
NEAR,2.817,61.6,0.87,2,2.97,1
NEAR,2.93,61.6,1.09,3,2.97,2
NEAR,2.957,61.6,4.34,16,2.97,3
NEAR,2.847,65.8,14.97,59,2.97,3
NEAR,2.458,64.2,0.51,2,2.97,1
NEAR,2.916,64.2,8.88,44,2.97,3
NEAR,1.875,66.5,0.9,4,2.97,1
NEAR,2.242,66.5,1.25,6,2.97,1
NEAR,2.628,66.5,3.42,13,2.97,3
NEAR,3.594,63.7,16.73,40,2.97,3
NEAR,1.559,55.1,0.92,2,2.97,2
NEAR,1.738,55.1,1.29,3,2.97,2
NEAR,1.892,55.1,0.12,2,2.97,1
NEAR,2.268,55.1,2.02,15,2.97,2
NEAR,2.192,54.3,6.42,46,2.97,3
NEAR,2.143,56.5,0.0,1,2.97,1
NEAR,2.31,56.5,0.0,1,2.97,1
NEAR,2.302,56.5,10.36,45,2.97,3
NEAR,2.096,62.8,0.0,1,2.97,1
NEAR,2.401,62.8,3.5,7,2.97,3
NEAR,2.492,62.8,1.61,6,2.97,2
NEAR,2.533,62.8,0.0,1,2.97,1
NEAR,2.63,62.8,2.49,9,2.97,2
NEAR,2.808,60.6,0.0,1,2.97,1
NEAR,2.83,60.6,1.8,17,2.97,2
NEAR,2.828,67.5,1.07,2,2.97,2
NEAR,2.825,67.5,4.96,11,2.97,3
NEAR,2.768,67.5,2.32,6,2.97,2
NEAR,2.802,62.0,0.0,1,2.97,1
NEAR,2.918,68.4,5.06,10,2.97,3
NEAR,2.974,68.4,0.0,1,2.97,1
NEAR,2.974,68.4,0.24,3,2.97,1
NEAR,0.722,55.8,0.0,1,2.97,1
NEAR,0.854,55.8,3.25,6,2.97,3
NEAR,0.91,55.8,0.94,2,2.97,2
NEAR,0.975,55.8,3.49,10,2.97,3
NEAR,1.212,55.8,0.0,1,2.97,1
NEAR,1.115,59.8,0.0,1,2.97,1
NEAR,1.127,59.8,1.43,4,2.97,2
NEAR,0.999,59.8,1.04,2,2.97,2
NEAR,1.478,59.8,0.0,1,2.97,1
NEAR,1.607,59.8,1.22,2,2.97,2
NEAR,2.168,59.8,0.0,1,2.97,1
NEAR,2.213,59.8,1.35,3,2.97,2
NEAR,1.946,59.8,5.07,3,2.97,3
NEAR,1.536,56.2,0.0,1,2.97,1
NEAR,1.826,56.2,3.77,2,2.97,2
NEAR,1.539,56.2,0.0,1,2.97,1
NEAR,1.806,56.2,0.0,1,2.97,1
NEAR,1.952,56.2,0.0,1,2.97,1
NEAR,2.144,56.2,0.0,1,2.97,1
NEAR,2.533,56.2,25.25,249,2.97,3
NEAR,2.056,66.6,2.49,5,2.97,2
NEAR,2.694,59.2,3.8,25,2.97,3
NEAR,2.746,60.1,6.49,59,2.97,3
NEAR,2.779,58.0,1.31,5,2.97,2
NEAR,2.9,58.0,30.56,235,2.97,3
NEAR,2.203,56.1,12.44,158,2.97,3
NEAR,1.913,54.5,0.0,1,2.97,1
NEAR,2.129,54.5,2.04,3,2.97,2
NEAR,2.656,54.5,3.47,2,2.97,2
NEAR,2.838,54.5,19.4,117,2.97,3
NEAR,2.248,58.5,2.97,13,2.97,2
NEAR,2.422,55.7,78.44,3565,2.97,3
NEAR,3.322,63.5,10.78,31,2.97,3
NEAR,1.964,49.8,3.55,7,2.97,3
NEAR,1.722,49.8,9.31,16,2.97,3
NEAR,1.289,48.3,0.0,1,2.97,1
NEAR,1.323,48.3,19.86,179,2.97,3
NEAR,1.179,53.6,5.22,11,2.97,3
NEAR,1.255,50.9,13.02,108,2.97,3
NEAR,0.883,53.6,1.31,8,2.97,1
NEAR,1.236,53.0,20.05,303,2.97,3
NEAR,1.242,65.8,2.16,15,2.97,2
NEAR,1.528,61.3,1.09,3,2.97,2
NEAR,2.031,61.3,3.42,11,2.97,3
NEAR,1.608,62.7,3.94,47,2.97,3
NEAR,1.576,77.7,1.37,6,2.97,2
NEAR,2.098,77.7,5.27,17,2.97,3
NEAR,2.04,77.5,1.09,11,2.97,2
NEAR,2.415,55.2,13.11,123,2.97,3
NEAR,2.193,54.9,11.29,133,2.97,3
NEAR,2.401,56.1,2.03,14,2.97,2
NEAR,2.368,63.8,1.41,10,2.97,2
NEAR,1.64,63.8,5.34,2,2.97,2
NEAR,1.669,63.8,0.0,1,2.97,1
NEAR,1.632,58.2,1.56,4,2.97,2
NEAR,1.854,58.2,0.75,3,2.97,1
NEAR,2.764,58.2,1.58,2,2.97,2
NEAR,2.62,58.2,1.41,5,2.97,2
NEAR,2.571,58.2,0.81,2,2.97,1
NEAR,2.876,58.2,1.87,2,2.97,2
NEAR,2.503,56.2,48.48,795,2.97,3
NEAR,0.155,49.4,0.95,2,2.97,2
NEAR,0.231,49.4,3.46,8,2.97,3
NEAR,0.175,49.4,4.6,24,2.97,3
NEAR,-0.028,45.0,15.51,133,2.97,3
NEAR,0.173,68.8,0.0,1,2.97,1
NEAR,0.826,68.8,2.66,4,2.97,3
NEAR,1.147,68.8,0.0,1,2.97,1
NEAR,0.953,68.8,1.31,3,2.97,1
NEAR,0.918,68.8,0.0,1,2.97,1
NEAR,0.798,68.8,0.0,1,2.97,1
NEAR,1.609,72.0,1.11,2,2.97,1
NEAR,1.635,72.0,0.0,1,2.97,1
NEAR,1.77,72.0,2.61,2,2.97,2
NEAR,2.369,72.0,1.47,3,2.97,2
NEAR,2.506,72.0,4.01,6,2.97,3
NEAR,2.318,72.0,1.49,3,2.97,2
NEAR,2.612,72.6,3.56,6,2.97,3
NEAR,2.73,72.6,1.21,6,2.97,2
NEAR,2.982,62.6,8.76,91,2.97,3
NEAR,2.795,62.8,0.83,2,2.97,1
NEAR,2.37,50.4,13.5,72,2.97,3
NEAR,2.359,62.8,0.0,1,2.97,1
NEAR,2.547,62.8,2.66,9,2.97,2
NEAR,2.618,62.8,1.44,3,2.97,2
NEAR,2.663,51.0,58.35,1923,2.97,3
NEAR,2.313,58.9,3.1,15,2.97,3
NEAR,2.543,58.9,1.08,8,2.97,2
NEAR,2.788,56.6,1.17,8,2.97,2
