timestamp,equity,dd_pct
1767225600000,9998.8,0.012
1767229200000,9996.63,0.0337
1767232800000,9996.63,0.0337
1767236400000,9981.41,0.1859
1767240000000,9961.85,0.3815
1767243600000,9994.45,0.0555
1767247200000,10003.15,0.0
1767250800000,10014.01,0.0
1767254400000,10040.09,0.0
1767258000000,10059.65,0.0
1767261600000,10048.79,0.108
1767265200000,10077.04,0.0
1767268800000,10042.27,0.3451
1767272400000,10072.69,0.0431
1767276000000,10057.48,0.1941
1767279600000,10094.43,0.0
1767283200000,10085.73,0.0861
1767286800000,10120.51,0.0
1767290400000,10116.16,0.0429
1767294000000,10142.76,0.0
1767297600000,10141.56,0.0118
1767301200000,10150.06,0.0
1767304800000,10215.91,0.0
1767308400000,10237.16,0.0
1767312000000,10239.28,0.0
1767315600000,10226.54,0.1245
1767319200000,10249.9,0.0
1767322800000,10285.53,0.0
1767326400000,10284.33,0.0117
1767330000000,10272.12,0.1304
1767333600000,10373.87,0.0
1767337200000,10325.03,0.4708
1767340800000,10428.29,0.0
1767344400000,10427.09,0.0115
1767348000000,10405.53,0.2183
1767351600000,10367.93,0.5788
1767355200000,10456.96,0.0
1767358800000,10473.44,0.0
1767362400000,10417.39,0.5352
1767366000000,10341.56,1.2593
1767369600000,10489.93,0.0
1767373200000,10456.96,0.3143
1767376800000,10483.34,0.0629
1767380400000,10532.79,0.0
1767384000000,10503.12,0.2817
1767387600000,10598.74,0.0
1767391200000,10628.41,0.0
1767394800000,10666.23,0.0
1767398400000,10665.03,0.0113
1767402000000,10686.19,0.0
1767405600000,10732.35,0.0
1767409200000,10809.0,0.0
1767412800000,10807.8,0.0111
1767416400000,10826.31,0.0
1767420000000,10675.63,1.3918
1767423600000,10527.84,2.7568
1767427200000,10496.2,3.0491
1767430800000,10496.2,3.0491
1767434400000,10417.09,3.7799
1767438000000,10472.46,3.2683
1767441600000,10515.98,2.8664
1767445200000,10575.31,2.3184
1767448800000,10595.09,2.1357
1767452400000,10575.31,2.3184
1767456000000,10729.58,0.8935
1767459600000,10824.51,0.0166
1767463200000,10832.42,0.0
1767466800000,10812.64,0.1826
1767470400000,10773.09,0.5477
1767474000000,10784.95,0.4382
1767477600000,10856.16,0.0
1767481200000,10875.93,0.0
1767484800000,11106.42,0.0
1767488400000,11105.22,0.0108
1767492000000,11099.61,0.0613
1767495600000,11129.52,0.0
1767499200000,11125.78,0.0336
1767502800000,11155.7,0.0
1767506400000,11073.44,0.7373
1767510000000,11107.09,0.4357
1767513600000,11131.39,0.2178
1767517200000,11249.18,0.0
1767520800000,11247.98,0.0107
1767524400000,11276.96,0.0
1767528000000,11190.04,0.7708
1767531600000,11253.42,0.2088
1767535200000,11240.74,0.3212
1767538800000,11298.69,0.0
1767542400000,11296.88,0.016
1767546000000,11273.34,0.2244
1767549600000,11228.07,0.6251
1767553200000,11238.63,0.5315
1767556800000,11259.9,0.3433
1767560400000,11278.14,0.1819
1767564000000,11317.64,0.0
1767567600000,11363.23,0.0
1767571200000,11420.97,0.0
1767574800000,11487.12,0.0
1767578400000,11485.92,0.0104
1767582000000,11467.97,0.1668
1767585600000,11386.21,0.8785
1767589200000,11349.87,1.1949
1767592800000,11458.9,0.2457
1767596400000,11510.39,0.0
1767600000000,11480.1,0.2631
1767603600000,11416.5,0.8157
1767607200000,11407.41,0.8947
1767610800000,11413.47,0.842
1767614400000,11395.3,0.9999
1767618000000,11349.87,1.3946
1767621600000,11464.96,0.3947
1767625200000,11531.59,0.0
1767628800000,11474.05,0.499
1767632400000,11513.42,0.1576
1767636000000,11616.4,0.0
1767639600000,11610.34,0.0521
1767643200000,11725.07,0.0
1767646800000,11723.87,0.0102
1767650400000,11785.0,0.0
1767654000000,11734.65,0.4272
1767657600000,11779.6,0.0458
1767661200000,11743.64,0.3509
1767664800000,11815.56,0.0
1767668400000,11867.83,0.0
1767672000000,11866.63,0.0101
1767675600000,11899.63,0.0
1767679200000,11868.37,0.2627
1767682800000,11830.16,0.5838
1767686400000,11826.68,0.613
1767690000000,11838.84,0.5108
1767693600000,11894.42,0.0438
1767697200000,12010.59,0.0
1767700800000,12009.39,0.01
1767704400000,12084.3,0.0
1767708000000,12153.36,0.0
1767711600000,12152.16,0.0099
1767715200000,12111.86,0.3414
1767718800000,11894.5,2.1299
1767722400000,11971.73,1.4945
1767726000000,12052.47,0.8301
1767729600000,12263.09,0.0
1767733200000,12450.78,0.0
1767736800000,12449.58,0.0096
1767740400000,12504.06,0.0
1767744000000,12386.1,0.9433
1767747600000,12294.76,1.6738
1767751200000,12347.35,1.2532
1767754800000,12278.16,1.8066
1767758400000,12180.28,2.5894
1767762000000,12243.02,2.0876
1767765600000,12204.68,2.3943
1767769200000,12368.52,1.0839
1767772800000,12288.34,1.7252
1767776400000,12110.56,3.147
1767780000000,12169.82,2.6731
1767783600000,12194.22,2.4779
1767787200000,12114.04,3.1191
1767790800000,12110.56,3.147
1767794400000,12044.32,3.6767
1767798000000,11918.82,4.6803
1767801600000,11880.48,4.987
1767805200000,11904.88,4.7919
1767808800000,11967.63,4.29
1767812400000,11981.57,4.1785
1767816000000,11957.17,4.3737
1767819600000,11964.14,4.3179
1767823200000,11894.42,4.8755
1767826800000,11894.42,4.8755
1767830400000,12009.46,3.9555
1767834000000,11992.03,4.0949
1767837600000,11929.28,4.5967
1767841200000,11796.81,5.6561
1767844800000,11960.66,4.3458
1767848400000,11950.2,4.4294
1767852000000,11985.06,4.1506
1767855600000,12117.53,3.0912
1767859200000,11953.68,4.4016
1767862800000,11911.85,4.7361
1767866400000,11950.2,4.4294
1767870000000,11831.67,5.3773
1767873600000,11887.45,4.9313
1767877200000,11887.45,4.9313
1767880800000,11904.88,4.7919
1767884400000,12504.48,0.0
1767888000000,12657.86,0.0
1767891600000,12748.21,0.0
1767895200000,12747.01,0.0094
1767898800000,12668.54,0.6249
1767902400000,12693.62,0.4282
1767906000000,12707.55,0.319
1767909600000,12701.97,0.3627
1767913200000,12654.61,0.7342
1767916800000,12665.76,0.6468
1767920400000,12582.18,1.3024
1767924000000,12598.9,1.1712
1767927600000,12668.54,0.6249
1767931200000,12529.25,1.7176
1767934800000,12561.14,1.4674
1767938400000,12627.85,0.9441
1767942000000,12540.08,1.6326
1767945600000,12494.44,1.9906
1767949200000,12543.59,1.6051
1767952800000,12589.23,1.247
1767956400000,12778.82,0.0
1767960000000,12715.62,0.4945
1767963600000,12824.46,0.0
1767967200000,12750.73,0.5749
1767970800000,13045.63,0.0
1767974400000,13044.43,0.0092
1767978000000,12974.24,0.5473
1767981600000,12914.39,1.006
1767985200000,12875.7,1.3026
1767988800000,12896.81,1.1408
1767992400000,12910.87,1.033
1767996000000,12988.25,0.4399
1767999600000,12910.87,1.033
1768003200000,12801.85,1.8687
1768006800000,12794.81,1.9226
1768010400000,12798.33,1.8957
1768014000000,12805.36,1.8417
1768017600000,12713.92,2.5427
1768021200000,12731.51,2.4079
1768024800000,12808.88,1.8148
1768028400000,12819.43,1.7339
1768032000000,12858.12,1.4374
1768035600000,13199.27,0.0
1768039200000,13118.38,0.6128
1768042800000,13114.86,0.6395
1768046400000,13048.04,1.1458
1768050000000,13041.0,1.1991
1768053600000,13023.42,1.3323
1768057200000,13023.42,1.3323
1768060800000,12917.91,2.1316
1768064400000,12907.36,2.2116
1768068000000,12886.26,2.3715
1768071600000,12939.01,1.9718
1768075200000,12893.29,2.3182
1768078800000,12854.6,2.6113
1768082400000,12798.33,3.0376
1768086000000,12879.22,2.4247
1768089600000,12903.84,2.2382
1768093200000,12921.43,2.105
1768096800000,12928.46,2.0517
1768100400000,12879.22,2.4247
1768104000000,12946.05,1.9185
1768107600000,12953.08,1.8652
1768111200000,12953.08,1.8652
1768114800000,12949.56,1.8918
1768118400000,13002.32,1.4922
1768122000000,12963.63,1.7853
1768125600000,13005.83,1.4655
1768129200000,13019.9,1.3589
1768132800000,13093.76,0.7994
1768136400000,13100.79,0.7461
1768140000000,13202.79,0.0
1768143600000,13195.75,0.0533
1768147200000,13343.06,0.0
1768150800000,13341.86,0.009
1768154400000,13326.97,0.1205
1768158000000,13355.09,0.0
1768161600000,13301.23,0.4033
1768165200000,13317.9,0.2785
1768168800000,13206.79,1.1104
1768172400000,13312.34,0.3201
1768176000000,13284.56,0.528
1768179600000,13312.34,0.3201
1768183200000,13459.56,0.0
1768186800000,13312.34,1.0938
1768190400000,13387.34,0.5366
1768194000000,13420.67,0.2889
1768197600000,13323.45,1.0112
1768201200000,13212.34,1.8367
1768204800000,13223.45,1.7542
1768208400000,13159.57,2.2289
1768212000000,13107.92,2.6126
1768215600000,13184.84,2.0411
1768219200000,13254.76,1.5216
1768222800000,13135.89,2.4048
1768226400000,13394.61,0.4826
1768230000000,13331.68,0.9501
1768233600000,13300.21,1.1839
1768237200000,13230.29,1.7034
1768240800000,13212.81,1.8333
1768244400000,13223.29,1.7554
1768248000000,13254.76,1.5216
1768251600000,13149.87,2.3009
1768255200000,13163.86,2.197
1768258800000,13167.36,2.171
1768262400000,13282.73,1.3138
1768266000000,13184.84,2.0411
1768269600000,13111.42,2.5866
1768273200000,13118.41,2.5347
1768276800000,13258.26,1.4956
1768280400000,13324.68,1.0021
1768284000000,13324.68,1.0021
1768287600000,13272.24,1.3917
1768291200000,13363.14,0.7164
1768294800000,13352.65,0.7943
1768298400000,13342.16,0.8722
1768302000000,13366.64,0.6904
1768305600000,13391.11,0.5086
1768309200000,13380.62,0.5865
1768312800000,13345.66,0.8462
1768316400000,13352.65,0.7943
1768320000000,13391.11,0.5086
1768323600000,13412.09,0.3527
1768327200000,13496.0,0.0
1768330800000,13475.02,0.1554
1768334400000,13363.14,0.9844
1768338000000,13426.07,0.5181
1768341600000,13640.48,0.0
1768345200000,13639.28,0.0088
1768348800000,13676.9,0.0
1768352400000,13676.9,0.0
1768356000000,13688.35,0.0
1768359600000,13717.79,0.0
1768363200000,13668.72,0.3577
1768366800000,13649.1,0.5008
1768370400000,13685.08,0.2385
1768374000000,13671.99,0.3338
1768377600000,13783.25,0.0
1768381200000,13782.05,0.0087
1768384800000,13754.72,0.207
1768388400000,13660.26,0.8923
1768392000000,13668.39,0.8333
1768395600000,13665.68,0.853
1768399200000,13790.32,0.0
1768402800000,13817.42,0.0
1768406400000,13814.71,0.0196
1768410000000,13730.71,0.6275
1768413600000,13698.19,0.8629
1768417200000,13738.84,0.5687
1768420800000,13749.68,0.4903
1768424400000,13736.13,0.5883
1768428000000,13646.71,1.2355
1768431600000,13646.71,1.2355
1768435200000,13668.39,1.0786
1768438800000,13557.29,1.8826
1768442400000,13545.07,1.9711
1768446000000,13391.47,3.0827
1768449600000,13425.6,2.8357
1768453200000,13483.63,2.4157
1768456800000,13497.28,2.3169
1768460400000,13562.13,1.8476
1768464000000,13442.67,2.7121
