deal_id,symbol,open_time,close_time,regime,layers,invested,pnl,return_pct,duration_h
1,ETH/USDT,2026-02-17T19:18:19+00:00,2026-02-18T08:35:34+00:00,ACCUMULATION,1,400.0,3.82,0.95,13.29
2,BTC/USDT,2026-02-18T17:26:32+00:00,2026-02-20T05:47:05+00:00,ACCUMULATION,1,400.0,3.82,0.95,36.34
3,BNB/USDT,2026-02-18T17:26:32+00:00,2026-02-20T21:41:07+00:00,RANGING,2,1200.0,11.45,0.95,52.24
