deal_id,symbol,open_time,close_time,regime,layers,invested,pnl,return_pct,duration_h,recorded_at
343,FET/USDT,2026-03-22T08:00:00+00:00,2026-03-23T00:00:00+00:00,LONG_DCA,4,5748.07,85.0542,1.48,16.0,2026-03-25T01:01:11.619536+00:00
294,TAO/USDT,2026-03-23T01:00:00+00:00,2026-03-23T02:00:00+00:00,LONG_DCA,1,3664.86,54.2289,1.48,1.0,2026-03-23T03:00:09.053949+00:00
295,GRASS/USDT,2026-03-23T01:00:00+00:00,2026-03-23T02:00:00+00:00,LONG_DCA,1,4301.81,63.6539,1.48,1.0,2026-03-23T03:00:12.100098+00:00
297,TAO/USDT,2026-03-23T03:00:00+00:00,2026-03-23T05:00:00+00:00,LONG_DCA,1,3680.91,54.4664,1.48,2.0,2026-03-23T06:00:46.091592+00:00
298,GRASS/USDT,2026-03-23T03:00:00+00:00,2026-03-23T05:00:00+00:00,LONG_DCA,1,4320.65,63.9327,1.48,2.0,2026-03-23T06:00:50.011438+00:00
299,TAO/USDT,2026-03-23T06:00:00+00:00,2026-03-23T11:00:00+00:00,LONG_DCA,1,3697.03,54.7049,1.48,5.0,2026-03-23T12:00:50.608516+00:00
296,EIGEN/USDT,2026-03-23T01:00:00+00:00,2026-03-23T11:00:00+00:00,LONG_DCA,1,2011.56,29.7651,1.48,10.0,2026-03-23T12:00:55.671861+00:00
344,FET/USDT,2026-03-23T01:00:00+00:00,2026-03-23T11:00:00+00:00,LONG_DCA,2,3900.77,57.7197,1.48,10.0,2026-03-25T01:01:11.622177+00:00
301,TAO/USDT,2026-03-23T12:00:00+00:00,2026-03-23T13:00:00+00:00,LONG_DCA,1,3713.21,54.9444,1.48,1.0,2026-03-23T14:00:48.868887+00:00
345,FET/USDT,2026-03-23T12:00:00+00:00,2026-03-23T14:00:00+00:00,LONG_DCA,1,2311.74,34.2067,1.48,2.0,2026-03-25T01:01:11.622177+00:00
303,TAO/USDT,2026-03-23T14:00:00+00:00,2026-03-23T18:00:00+00:00,LONG_DCA,2,6339.88,93.8113,1.48,4.0,2026-03-23T19:00:14.492861+00:00
304,TAO/USDT,2026-03-23T19:00:00+00:00,2026-03-23T20:00:00+00:00,LONG_DCA,1,3757.24,55.5959,1.48,1.0,2026-03-23T21:00:15.882343+00:00
346,FET/USDT,2026-03-23T15:00:00+00:00,2026-03-23T21:00:00+00:00,LONG_DCA,1,2321.86,34.3565,1.48,6.0,2026-03-25T01:01:11.624239+00:00
305,TAO/USDT,2026-03-23T21:00:00+00:00,2026-03-23T23:00:00+00:00,LONG_DCA,1,3773.69,55.8393,1.48,2.0,2026-03-24T00:00:39.667336+00:00
306,TAO/USDT,2026-03-24T00:00:00+00:00,2026-03-24T00:00:00+00:00,LONG_DCA,1,3845.37,56.9,1.48,0.0,2026-03-24T01:00:08.018950+00:00
300,GRASS/USDT,2026-03-23T06:00:00+00:00,2026-03-24T00:00:00+00:00,LONG_DCA,5,12032.7,178.0479,1.48,18.0,2026-03-24T01:00:13.374191+00:00
302,EIGEN/USDT,2026-03-23T12:00:00+00:00,2026-03-24T00:00:00+00:00,LONG_DCA,1,2020.37,29.8954,1.48,12.0,2026-03-24T01:00:15.212890+00:00
347,FET/USDT,2026-03-23T22:00:00+00:00,2026-03-24T00:00:00+00:00,LONG_DCA,1,2332.03,34.507,1.48,2.0,2026-03-25T01:01:11.834801+00:00
307,TAO/USDT,2026-03-24T01:00:00+00:00,2026-03-24T02:00:00+00:00,LONG_DCA,1,3862.21,57.1492,1.48,1.0,2026-03-24T03:00:01.234274+00:00
348,FET/USDT,2026-03-24T01:00:00+00:00,2026-03-24T02:00:00+00:00,LONG_DCA,1,2342.24,34.6581,1.48,1.0,2026-03-25T01:01:11.836772+00:00
308,GRASS/USDT,2026-03-24T01:00:00+00:00,2026-03-24T04:00:00+00:00,LONG_DCA,1,4392.26,64.9923,1.48,3.0,2026-03-24T05:00:01.156671+00:00
310,TAO/USDT,2026-03-24T03:00:00+00:00,2026-03-24T06:00:00+00:00,LONG_DCA,3,8494.73,125.6964,1.48,3.0,2026-03-24T07:00:00.541315+00:00
311,GRASS/USDT,2026-03-24T05:00:00+00:00,2026-03-24T06:00:00+00:00,LONG_DCA,1,4411.5,65.2769,1.48,1.0,2026-03-24T07:00:03.662350+00:00
309,EIGEN/USDT,2026-03-24T01:00:00+00:00,2026-03-24T06:00:00+00:00,LONG_DCA,1,2029.22,30.0264,1.48,5.0,2026-03-24T07:00:05.171521+00:00
349,FET/USDT,2026-03-24T03:00:00+00:00,2026-03-24T07:00:00+00:00,LONG_DCA,2,3999.1,59.1747,1.48,4.0,2026-03-25T01:01:11.838793+00:00
261,HYPE/USDT,2026-03-21T13:00:00+00:00,2026-03-24T15:00:00+00:00,LONG_DCA,4,6042.28,89.4076,1.48,74.0,2026-03-24T16:00:37.074260+00:00
312,TAO/USDT,2026-03-24T07:00:00+00:00,2026-03-24T16:00:00+00:00,LONG_DCA,3,8576.19,126.9018,1.48,9.0,2026-03-24T17:00:09.664112+00:00
313,GRASS/USDT,2026-03-24T07:00:00+00:00,2026-03-24T16:00:00+00:00,LONG_DCA,2,7532.12,111.4528,1.48,9.0,2026-03-24T17:00:13.145768+00:00
316,TAO/USDT,2026-03-24T17:00:00+00:00,2026-03-24T18:00:00+00:00,LONG_DCA,1,3953.88,58.5056,1.48,1.0,2026-03-24T19:00:10.032661+00:00
315,HYPE/USDT,2026-03-24T16:00:00+00:00,2026-03-24T18:00:00+00:00,LONG_DCA,1,2412.1,35.6919,1.48,2.0,2026-03-24T19:00:16.255011+00:00
350,FET/USDT,2026-03-24T08:00:00+00:00,2026-03-24T19:00:00+00:00,LONG_DCA,3,5189.98,76.7961,1.48,11.0,2026-03-25T01:01:11.838793+00:00
318,TAO/USDT,2026-03-24T19:00:00+00:00,2026-03-24T20:00:00+00:00,LONG_DCA,1,3971.19,58.7618,1.48,1.0,2026-03-24T21:00:04.350080+00:00
317,GRASS/USDT,2026-03-24T17:00:00+00:00,2026-03-24T20:00:00+00:00,LONG_DCA,1,4463.8,66.0509,1.48,3.0,2026-03-24T21:00:07.891210+00:00
319,HYPE/USDT,2026-03-24T19:00:00+00:00,2026-03-24T20:00:00+00:00,LONG_DCA,1,2422.66,35.8482,1.48,1.0,2026-03-24T21:00:08.704498+00:00
322,HYPE/USDT,2026-03-24T21:00:00+00:00,2026-03-24T23:00:00+00:00,LONG_DCA,1,2433.27,36.0051,1.48,2.0,2026-03-25T00:00:35.778862+00:00
320,TAO/USDT,2026-03-24T21:00:00+00:00,2026-03-25T00:00:00+00:00,LONG_DCA,2,6780.36,100.3289,1.48,3.0,2026-03-25T01:00:06.222859+00:00
321,GRASS/USDT,2026-03-24T21:00:00+00:00,2026-03-25T00:00:00+00:00,LONG_DCA,1,4483.35,66.3401,1.48,3.0,2026-03-25T01:00:10.794597+00:00
323,HYPE/USDT,2026-03-25T00:00:00+00:00,2026-03-25T00:00:00+00:00,LONG_DCA,1,2443.93,36.1628,1.48,0.0,2026-03-25T01:00:12.462459+00:00
351,FET/USDT,2026-03-24T20:00:00+00:00,2026-03-25T00:00:00+00:00,LONG_DCA,3,5239.75,77.5325,1.48,4.0,2026-03-25T01:01:12.055332+00:00
314,EIGEN/USDT,2026-03-24T07:00:00+00:00,2026-03-25T01:00:00+00:00,LONG_DCA,2,3464.66,51.2665,1.48,18.0,2026-03-25T02:00:51.304366+00:00
352,TAO/USDT,2026-03-25T01:00:00+00:00,2026-03-25T06:00:00+00:00,LONG_DCA,2,6830.83,101.0758,1.48,5.0,2026-03-25T07:00:13.821309+00:00
355,FET/USDT,2026-03-25T01:00:00+00:00,2026-03-25T07:00:00+00:00,LONG_DCA,2,4106.51,60.7641,1.48,6.0,2026-03-25T08:00:48.183125+00:00
356,TAO/USDT,2026-03-25T07:00:00+00:00,2026-03-25T08:00:00+00:00,LONG_DCA,1,4048.19,59.9011,1.48,1.0,2026-03-25T09:00:13.127348+00:00
354,HYPE/USDT,2026-03-25T01:00:00+00:00,2026-03-25T08:00:00+00:00,LONG_DCA,1,2454.63,36.3212,1.48,7.0,2026-03-25T09:00:17.105100+00:00
