deal_id,symbol,open_time,close_time,regime,layers,invested,pnl,return_pct,duration_h
1,ASTER/USDT,2026-02-18T18:54:50+00:00,2026-02-18T20:27:52+00:00,MILD_TREND,1,13.0,0.23,1.74,1.55
